WKT,code,name,easting,northing,latitude,longitude
POINT (175.234997520705 -37.7720997185125),176800,Crawshaw,1796845.09835,5817118.18235,-37.77209972,175.23499752
POINT (175.283720287153 -37.7437410433061),176900,Huntington,1801213.7189,5820161.42095,-37.74374104,175.28372029
POINT (175.226639668269 -37.7852858156786),177000,Western Heights (Hamilton City),1796074.04165,5815672.5009,-37.78528581,175.22663967
POINT (175.233573869941 -37.7850239173891),177100,Nawton West,1796685.42765,5815686.9923,-37.78502392,175.23357387
POINT (175.24016975025 -37.7796200537636),177200,Nawton East,1797280.6979,5816272.7529,-37.77962005,175.24016975
POINT (175.277169398697 -37.7540110313603),177300,Chartwell,1800608.713,5819035.83735,-37.75401103,175.2771694
POINT (175.252908949619 -37.7713422134307),177400,Forest Lake (Hamilton City),1798424.8586,5817164.37435,-37.77134221,175.25290895
POINT (175.284951380057 -37.7507452279938),177500,Chedworth,1801303.2167,5819381.5204,-37.75074523,175.28495138
POINT (175.261465482234 -37.7636824537749),177600,Beerescourt,1799199.13165,5817996.1772,-37.76368245,175.26146548
POINT (175.271557263751 -37.7646389243043),177700,Miropiko,1800085.5959,5817868.48905,-37.76463892,175.27155726
POINT (175.286379443407 -37.7587923973719),177800,Porritt,1801407.21505,5818485.4532,-37.7587924,175.28637944
POINT (175.245755739086 -37.7886502099274),177900,Dinsdale North,1797748.6147,5815258.87615,-37.78865021,175.24575574
POINT (175.260288494123 -37.7783485704564),178000,Maeroa,1799056.0984,5816371.19235,-37.77834857,175.26028849
POINT (175.239314560435 -37.798390095226),178100,Dinsdale South,1797155.46775,5814191.6575,-37.79839009,175.23931456
POINT (175.284083999101 -37.7688927762514),178200,Fairfield (Hamilton City),1801177.60405,5817369.55735,-37.76889278,175.284084
POINT (175.270480287984 -37.7775689608687),178300,Whitiora,1799955.8751,5816435.951,-37.77756896,175.27048029
POINT (175.294233351834 -37.7625682251174),178400,Enderley North,1802088.87955,5818049.5036,-37.76256822,175.29423335
POINT (175.303169168158 -37.7612724817119),178500,Fairview Downs,1802879.6444,5818173.9407,-37.76127248,175.30316917
POINT (175.219103452907 -37.8226378528099),178600,Temple View,1795311.88005,5811543.3581,-37.82263785,175.21910345
POINT (175.252195151229 -37.7940412899745),178700,Swarbrick,1798301.2886,5814646.98315,-37.79404129,175.25219515
POINT (175.250540917993 -37.8013359844349),178800,Kahikatea,1798136.1206,5813841.00235,-37.80133598,175.25054092
POINT (175.262558848615 -37.7965091612475),178900,Frankton Junction,1799207.2793,5814351.07735,-37.79650916,175.26255885
POINT (175.274692859345 -37.7819598977597),179000,Kirikiriroa,1800315.058,5815939.6687,-37.7819599,175.27469286
POINT (175.296538609263 -37.7700602258292),179100,Enderley South,1802271.547,5817213.1301,-37.77006022,175.29653861
POINT (175.317617255117 -37.7724001202012),179200,Ruakura,1804121.9017,5816907.65195,-37.77240012,175.31761726
POINT (175.287911463925 -37.7796931299547),179300,Claudelands,1801485.4331,5816162.7976,-37.77969313,175.28791146
POINT (175.282030667612 -37.789380825711),179400,Hamilton Central,1800941.2222,5815100.4141,-37.78938082,175.28203067
POINT (175.273492310629 -37.797913937692),179500,Hamilton Lake,1800166.25085,5814171.8204,-37.79791394,175.27349231
POINT (175.297325802106 -37.7769204654909),179600,Peachgrove,1802322.18215,5816450.1439,-37.77692046,175.2973258
POINT (175.293246525855 -37.7902816805082),179700,Hamilton East Village,1801926.49895,5814976.2675,-37.79028168,175.29324653
POINT (175.284416901388 -37.800741823409),179800,Hamilton West,1801120.5453,5813834.546,-37.80074182,175.2844169
POINT (175.310164014653 -37.7858058902622),179900,Greensboro,1803428.6089,5815436.2549,-37.78580589,175.31016401
POINT (175.303430681 -37.7913507010202),180000,Hamilton East Cook,1802820.4382,5814835.58025,-37.7913507,175.30343068
POINT (175.279386511292 -37.8109187175216),180100,Melville North,1800650.05505,5812716.0297,-37.81091872,175.27938651
POINT (175.300763781601 -37.8012800369265),180200,Hamilton East,1802558.45065,5813739.50055,-37.80128004,175.30076378
POINT (175.278507397462 -37.8156949934531),180300,Melville South,1800559.7286,5812187.89205,-37.81569499,175.2785074
POINT (175.274191653442 -37.8203408053361),180400,Deanwell,1800167.2426,5811681.60365,-37.8203408,175.27419165
POINT (175.29243650446 -37.8093105486086),180500,Bader,1801803.3539,5812866.37305,-37.80931055,175.2924365
POINT (175.313265806318 -37.7954666347269),180600,Hillcrest West (Hamilton City),1803675.24625,5814357.437,-37.79546663,175.31326581
POINT (175.321671224485 -37.7961051340322),180700,Hillcrest East (Hamilton City),1804413.656,5814268.2246,-37.79610513,175.32167122
POINT (175.329123890204 -37.7912898816012),180800,Silverdale (Hamilton City),1805083.2424,5814786.24645,-37.79128988,175.32912389
POINT (175.290548359118 -37.8191487656962),180900,Glenview,1801610.34435,5811778.69625,-37.81914877,175.29054836
POINT (175.287374078112 -37.8257252647207),181000,Resthill,1801313.03645,5811055.74525,-37.82572526,175.28737408
POINT (175.300862966342 -37.8178545318535),181100,Fitzroy,1802521.87955,5811899.99875,-37.81785453,175.30086297
POINT (175.324903368183 -37.8051629164075),181200,Riverlea,1804673.25975,5813255.9945,-37.80516292,175.32490337
POINT (175.312992010421 -37.8234995799668),181300,Peacockes,1803574.107,5811247.1859,-37.82349958,175.31299201
POINT (175.127697271227 -37.9251128886378),181400,Te Pahu,1787006.5515,5800359.08515,-37.92511289,175.12769727
POINT (175.205007656643 -37.8655026765639),181500,Ngahinapouri,1793958.7351,5806816.0544,-37.86550268,175.20500766
POINT (175.242707818593 -37.9301152494634),181700,Lake Ngaroto,1797102.8818,5799566.86345,-37.93011525,175.24270782
POINT (175.354058907128 -37.8842645518194),181800,Kaipaki,1807018.93475,5804413.60065,-37.88426455,175.35405891
POINT (175.204669614841 -37.9943735893382),181900,Pirongia,1793590.5711,5792515.82165,-37.99437359,175.20466961
POINT (175.44126338748 -37.845474874047),182000,Hautapu Rural,1814801.58655,5808521.05685,-37.84547487,175.44126339
POINT (175.257910464566 -38.0237111324826),182100,Pokuru,1798187.1526,5789147.99315,-38.02371113,175.25791046
POINT (175.348641559525 -37.9496270631577),182200,Te Rahu,1806359.6406,5797172.106,-37.94962706,175.34864156
POINT (175.48261167631 -37.8488696066569),182300,Fencourt,1818430.276,5808048.33935,-37.84886961,175.48261168
POINT (175.443708687008 -37.8789452057674),182400,Hautapu,1814919.48365,5804801.06895,-37.87894521,175.44370869
POINT (175.568948655229 -37.8710907178813),182500,Karapiro,1825959.89625,5805376.66615,-37.87109072,175.56894865
POINT (175.469997401972 -37.8739542965159),182600,Cambridge North,1817246.548,5805294.01795,-37.8739543,175.4699974
POINT (175.457797617143 -37.8870045027963),182700,Cambridge West,1816135.19285,5803874.1198,-37.8870045,175.45779762
POINT (175.473464278174 -37.8821909989086),182800,Cambridge East,1817527.2779,5804371.8641,-37.882191,175.47346428
POINT (175.449692342087 -37.9013565467001),182900,Cambridge Park-River Garden,1815380.4675,5802300.15865,-37.90135655,175.44969234
POINT (175.487885895047 -37.8783014690115),183000,Oaklands-St Kilda,1818807.29075,5804769.7629,-37.87830147,175.48788589
POINT (175.416304779933 -37.9342369186618),183100,Pukerimu,1812349.92915,5798727.8948,-37.93423692,175.41630478
POINT (175.471590529416 -37.8931670080978),183200,Cambridge Central,1817330.1784,5803158.1653,-37.89316701,175.47159053
POINT (175.32167081943 -37.9987312505036),183300,Te Awamutu North,1803853.6385,5791782.25785,-37.99873125,175.32167082
POINT (175.304689544708 -38.0084592812818),183400,Te Awamutu West,1802335.65385,5790739.784,-38.00845928,175.30468954
POINT (175.470860939974 -37.9032580133848),183500,Leamington West,1817236.3315,5802040.0097,-37.90325801,175.47086094
POINT (175.31677997596 -38.0068074852973),183600,Goodfellow Park,1803401.8167,5790896.7126,-38.00680748,175.31677998
POINT (175.467719719183 -37.9163025216471),183700,Leamington South,1816921.78295,5800599.7024,-37.91630252,175.46771972
POINT (175.472462849018 -37.9105355880415),183800,Leamington Central,1817355.7663,5801228.6392,-37.91053559,175.47246285
POINT (175.482988156348 -37.9029149986351),183900,Leamington East,1818303.7265,5802049.73755,-37.902915,175.48298816
POINT (175.315319276539 -38.0160303028475),184000,Te Awamutu Stadium,1803248.07355,5789876.41025,-38.0160303,175.31531928
POINT (175.326388043541 -38.0102104021582),184100,Te Awamutu Central,1804236.0232,5790498.01465,-38.0102104,175.32638804
POINT (175.344489654275 -38.0079964224065),184200,Pekerau,1805831.59215,5790703.7941,-38.00799642,175.34448965
POINT (175.324262470998 -38.0217234077086),184300,Fraser Street,1804017.4537,5789225.0301,-38.02172341,175.32426247
POINT (175.336007838151 -38.0176395152275),184400,Sherwin Park,1805059.95625,5789652.3957,-38.01763951,175.33600784
POINT (175.332657848781 -38.0367537905206),184500,St Leger,1804712.6169,5787538.57385,-38.03675379,175.33265785
POINT (175.437054341946 -38.0212391538057),184600,Rotoorangi,1813920.8465,5789025.199,-38.02123915,175.43705434
POINT (175.321943916924 -38.0694864239222),184700,Tokanui,1803681.4547,5783929.6132,-38.06948642,175.32194392
POINT (175.350799646282 -38.0379864639202),184800,Kihikihi Central,1806301.48565,5787361.65485,-38.03798646,175.35079965
POINT (175.597404946592 -37.9900196316815),184900,Maungatautari,1828095.2274,5792108.73615,-37.99001963,175.59740495
POINT (175.548522162744 -38.0989758883947),185000,Rotongata,1823470.12695,5780135.5751,-38.09897589,175.54852216
POINT (174.843900951106 -38.0868272128656),185100,Inlets Otorohanga District,1761705.2549,5782945.8732,-38.08682721,174.84390095
POINT (174.959305824799 -38.0779009810107),185200,Pirongia Forest,1771847.78285,5783729.1146,-38.07790098,174.95930582
POINT (175.139966140228 -38.12541932037),185300,Honikiwi,1787573.3455,5778106.1038,-38.12541932,175.13996614
POINT (175.259448787716 -38.1202620067195),185400,Te Kawa,1798061.505,5778430.04655,-38.12026201,175.25944879
POINT (175.216773630044 -38.1831849481432),185500,Otorohanga,1794153.2033,5771537.44915,-38.18318495,175.21677363
POINT (175.353397081236 -38.2598571213926),185600,Maihiihi,1805904.38275,5762733.2827,-38.25985712,175.35339708
POINT (175.551365035466 -38.2851842169333),185700,Puniu,1823150.08415,5759462.9786,-38.28518422,175.55136504
POINT (175.814296159031 -37.9591601848185),185800,Tirau,1847249.0676,5794979.47,-37.95916018,175.81429616
POINT (175.732443716333 -38.0965779255858),185900,Putararu Rural,1839608.18255,5779942.7121,-38.09657792,175.73244372
POINT (175.784665143845 -38.0529379652076),186000,Putararu,1844333.6246,5784649.93755,-38.05293796,175.78466514
POINT (175.796703590273 -38.2913111902734),186100,Kinleith,1844591.36865,5758161.9069,-38.29131119,175.79670359
POINT (175.851519897916 -38.2117841219047),186200,Paraonui,1849658.5535,5766841.97935,-38.21178412,175.8515199
POINT (175.873603501117 -38.2092349282522),186300,Parkdale,1851601.20185,5767065.097,-38.20923493,175.8736035
POINT (175.853456508825 -38.2243863145697),186400,Matarawa,1849785.0118,5765438.05055,-38.22438631,175.85345651
POINT (175.863517393141 -38.2208109081454),186500,Stanley Park,1850678.1726,5765807.66685,-38.22081091,175.86351739
POINT (175.865346072221 -38.2323278811344),186600,Strathmore (South Waikato District),1850798.70185,5764524.45095,-38.23232788,175.86534607
POINT (175.873423204116 -38.2230220972428),186700,Tokoroa Central,1851537.89775,5765535.36045,-38.2230221,175.8734232
POINT (175.862969904343 -38.2390527859751),186800,Moananui,1850567.57745,5763784.4997,-38.23905279,175.8629699
POINT (174.782088472432 -38.1150179182752),186900,Inlet Waitomo District,1756223.9768,5779923.4898,-38.11501792,174.78208847
POINT (174.803645364394 -38.4516643581832),187000,Herangi,1757385.03985,5742529.2031,-38.45166436,174.80364536
POINT (175.069383442135 -38.2835530492533),187100,Hangatiki,1780993.7747,5760697.89585,-38.28355305,175.06938344
POINT (175.02022119247 -38.5422892022957),187200,Aria,1776064.18565,5732079.573,-38.5422892,175.02022119
POINT (175.16019027508 -38.3363989391992),187300,Te Kuiti West,1788799.70975,5754651.52715,-38.33639894,175.16019027
POINT (175.175014200485 -38.3342295432797),187400,Te Kuiti East,1790101.13035,5754861.8594,-38.33422954,175.1750142
POINT (175.276573661452 -38.4583932747474),187500,Waipa Valley,1798638.4769,5740868.1794,-38.45839327,175.27657366
POINT (175.524215775994 -38.5337436857838),187600,Tiroa,1820019.61225,5731941.9161,-38.53374368,175.52421578
POINT (175.780642183395 -38.5121437704513),187700,Marotiri,1842446.95165,5733694.15045,-38.51214377,175.78064218
POINT (176.094777458103 -38.521370035383),187800,Ohakuri,1869807.9622,5731794.6303,-38.52137003,176.09477746
POINT (175.731669787145 -38.8719106731874),187900,Lake Taupo Bays,1836985.21975,5693890.5589,-38.87191067,175.73166979
POINT (175.976959236972 -38.6544547113542),188000,Mapara,1859055.0915,5717362.0136,-38.65445471,175.97695924
POINT (175.910976282863 -38.8036380317879),188100,Inland water Lake Taupo,1852785.34215,5700987.5475,-38.80363803,175.91097628
POINT (176.26217734405 -38.6844319773509),188200,Wairakei-Broadlands,1883761.9525,5713189.2804,-38.68443198,176.26217734
POINT (176.01956805697 -38.7012397622557),188300,Acacia Bay,1862592.472,5712047.59015,-38.70123976,176.01956806
POINT (176.052726141003 -38.6816899932586),188400,Brentwood (Taupo District),1865548.9603,5714121.9622,-38.68168999,176.05272614
POINT (176.074246968808 -38.6736024846428),188500,Nukuhau-Rangatira Park,1867451.52865,5714957.0458,-38.67360248,176.07424697
POINT (176.073041909848 -38.6847684018454),188600,Taupo Central West,1867305.0846,5713721.1452,-38.6847684,176.07304191
POINT (176.11357314279 -38.6735574033537),188700,Tauhara,1870873.71315,5714846.46755,-38.6735574,176.11357314
POINT (176.081320644427 -38.6845384940521),188800,Taupo Central East,1868026.21245,5713722.46305,-38.68453849,176.08132064
POINT (176.092450670224 -38.686739521528),188900,Mountview,1868986.3055,5713445.5072,-38.68673952,176.09245067
POINT (176.085981503911 -38.6935796071642),189000,Bird Area,1868397.89895,5712705.23955,-38.69357961,176.0859815
POINT (176.099150470967 -38.699762130581),189100,Hilltop (Taupo District),1869520.26205,5711980.2794,-38.69976213,176.09915047
POINT (176.099300752927 -38.7103963329386),189200,Waipahihi,1869493.36765,5710799.42805,-38.71039633,176.09930075
POINT (176.088285449621 -38.717081744468),189300,Richmond Heights,1868510.30935,5710089.7234,-38.71708174,176.08828545
POINT (176.079183344137 -38.7341806389898),189400,Wharewaka,1867654.888,5708218.40195,-38.73418064,176.07918334
POINT (175.74164068767 -39.1858171911578),189500,Kaimanawa,1836799.68175,5659021.5564,-39.18581719,175.74164069
POINT (176.154251447535 -38.7407068570498),189600,Waitahanui,1874156.5504,5707271.6071,-38.74070686,176.15425145
POINT (175.80606910073 -38.9928455684099),189700,Turangi,1843027.34405,5680271.0826,-38.99284557,175.8060691
POINT (176.470590911413 -38.7183887441901),189800,Rangataiki,1901752.6942,5708753.03095,-38.71838874,176.47059091
POINT (176.287545035415 -39.0501619225465),189900,Taharua,1884505.6835,5672511.5081,-39.05016192,176.28754504
POINT (176.031647575945 -39.1287820490061),190000,Te More,1862064.2802,5664554.6025,-39.12878205,176.03164758
POINT (175.909787531231 -37.4458585374078),190100,Waiau,1857411.0242,5851689.0992,-37.44585854,175.90978753
POINT (175.955614497798 -37.4280703942789),190200,Waihi Beach-Bowentown,1861527.9522,5853536.9258,-37.42807039,175.9556145
POINT (175.892293136806 -37.5190430034129),190300,Tahawai,1855613.3517,5843614.83445,-37.519043,175.89229314
POINT (175.959173270268 -37.4445577438895),190400,Athenree,1861785.4265,5851697.2637,-37.44455774,175.95917327
POINT (175.893937955993 -37.6168851552464),190500,Aongatete,1855424.06885,5832751.78475,-37.61688515,175.89393796
POINT (175.92548293796 -37.5521343727166),190600,Katikati,1858432.89475,5839851.53045,-37.55213437,175.92548294
POINT (176.016451207454 -37.5799481587805),190700,Inlet Tauranga Harbour North,1866371.6202,5836510.39785,-37.57994816,176.01645121
POINT (176.057077163618 -37.5630448380587),190800,Matakana Island,1870021.1132,5838270.30905,-37.56304484,176.05707716
POINT (175.968122714206 -37.7030269903886),190900,Pahoia,1861670.36905,5822986.7697,-37.70302699,175.96812271
